date,year,month,int,oel,cot,mis,ora,rap
1987-01-03,1987,1,0,0,0,0,0,0
1987-01-02,1987,1,0,0,0,0,0,0
1987-01-01,1987,1,0,0,0,0,0,0
1986-12-31,1986,12,0,0,0,0,0,0
1986-12-30,1986,12,0,0,0,0,0,0
1986-12-29,1986,12,0,0,0,0,0,0
1986-12-28,1986,12,0,0,0,0,0,0
1986-12-27,1986,12,0,0,0,0,0,0
1986-12-26,1986,12,0,0,0,0,0,0
1986-12-25,1986,12,0,0,0,0,0,0
1986-12-24,1986,12,0,0,0,0,0,0
1986-12-23,1986,12,0,0,0,0,0,0
1986-12-22,1986,12,0,0,0,0,0,0
1986-12-21,1986,12,0,0,0,0,0,0
1986-12-20,1986,12,0,0,0,0,0,0
1986-12-19,1986,12,0,0,0,0,0,0
1986-12-18,1986,12,0,0,0,0,0,0
1986-12-17,1986,12,0,0,0,0,0,0
1986-12-16,1986,12,0,0,0,0,0,0
1986-12-15,1986,12,0,0,0,0,0,0
1986-12-14,1986,12,0,0,0,0,0,0
1986-12-13,1986,12,0,0,0,0,0,0
1986-12-12,1986,12,0,0,0,0,0,0
1986-12-11,1986,12,0,0,0,0,0,0
1986-12-10,1986,12,0,0,0,0,0,0
1986-12-09,1986,12,23,0,0,0,13,3
1986-12-08,1986,12,0,0,0,0,0,0
1986-12-07,1986,12,5,0,0,0,5,0
1986-12-06,1986,12,0,0,0,0,0,0
1986-12-05,1986,12,0,0,0,0,0,0
1986-12-04,1986,12,0,0,0,0,0,0
1986-12-03,1986,12,0,0,0,0,0,0
1986-12-02,1986,12,0,0,0,0,0,0
1986-12-01,1986,12,0,0,0,46,20,0
1986-11-30,1986,11,8,15,0,0,28,15
1986-11-29,1986,11,0,0,0,0,0,0
1986-11-28,1986,11,0,0,0,0,0,0
1986-11-27,1986,11,0,0,0,0,0,0
1986-11-26,1986,11,0,0,0,0,0,0
1986-11-25,1986,11,0,0,0,0,0,0
1986-11-24,1986,11,0,0,0,0,0,0
1986-11-23,1986,11,0,0,0,0,0,0
1986-11-22,1986,11,0,0,0,0,0,0
1986-11-21,1986,11,0,0,0,0,0,8
1986-11-20,1986,11,0,0,10,13,13,0
1986-11-19,1986,11,10,20,0,0,0,30
1986-11-18,1986,11,0,0,0,0,0,0
1986-11-17,1986,11,0,0,0,0,0,0
1986-11-16,1986,11,0,0,0,0,0,0
1986-11-15,1986,11,0,0,0,0,0,0
1986-11-14,1986,11,0,0,0,0,0,0
1986-11-13,1986,11,0,0,0,0,0,0
1986-11-12,1986,11,8,0,0,0,23,15
1986-11-11,1986,11,0,0,0,0,0,10
1986-11-10,1986,11,30,46,41,36,71,3
1986-11-09,1986,11,5,0,0,0,0,43
1986-11-08,1986,11,0,0,0,43,0,0
1986-11-07,1986,11,43,43,135,53,91,104
1986-11-06,1986,11,0,0,0,0,0,127
1986-11-05,1986,11,0,0,0,0,0,0
1986-11-04,1986,11,0,0,0,0,0,0
1986-11-03,1986,11,0,0,0,0,0,0
1986-11-02,1986,11,0,0,0,0,0,0
1986-11-01,1986,11,0,0,0,0,0,0
1986-10-31,1986,10,0,13,10,0,0,0
1986-10-30,1986,10,0,0,0,0,0,0
1986-10-29,1986,10,0,0,0,0,0,0
1986-10-28,1986,10,0,0,0,0,0,0
1986-10-27,1986,10,0,0,0,0,0,0
1986-10-26,1986,10,0,0,0,0,0,0
1986-10-25,1986,10,0,0,0,0,0,0
1986-10-24,1986,10,0,0,3,0,0,0
1986-10-23,1986,10,13,18,30,64,10,0
1986-10-22,1986,10,38,5,5,15,5,36
1986-10-21,1986,10,3,3,0,0,0,0
1986-10-20,1986,10,0,0,0,0,0,0
1986-10-19,1986,10,0,0,0,0,0,0
1986-10-18,1986,10,0,0,0,0,0,0
1986-10-17,1986,10,0,0,0,0,0,0
1986-10-16,1986,10,0,0,0,0,0,0
1986-10-15,1986,10,0,0,0,0,0,0
1986-10-14,1986,10,0,0,0,0,0,0
1986-10-13,1986,10,0,0,0,0,0,0
1986-10-12,1986,10,0,0,0,23,0,0
1986-10-11,1986,10,18,20,5,0,18,0
1986-10-10,1986,10,0,0,0,0,0,18
1986-10-09,1986,10,0,0,0,0,33,0
1986-10-08,1986,10,0,0,0,0,0,3
1986-10-07,1986,10,0,0,0,0,0,0
1986-10-06,1986,10,0,0,0,0,0,0
1986-10-05,1986,10,3,0,3,0,8,0
1986-10-04,1986,10,0,0,8,46,13,0
1986-10-03,1986,10,203,241,277,147,185,86
1986-10-02,1986,10,147,71,20,0,117,272
1986-10-01,1986,10,0,23,13,0,23,3
1986-09-30,1986,9,0,0,0,0,0,0
1986-09-29,1986,9,0,0,0,0,0,0
1986-09-28,1986,9,0,0,0,0,10,8
1986-09-27,1986,9,0,0,0,0,0,8
1986-09-26,1986,9,0,0,0,0,0,0
1986-09-25,1986,9,56,51,86,51,38,0
1986-09-24,1986,9,0,0,0,0,0,109
1986-09-23,1986,9,3,0,13,23,58,0
1986-09-22,1986,9,79,48,5,3,76,0
1986-09-21,1986,9,0,3,0,0,8,0
1986-09-20,1986,9,43,10,46,41,10,13
1986-09-19,1986,9,185,127,208,104,130,0
1986-09-18,1986,9,84,137,81,79,51,130
1986-09-17,1986,9,10,5,0,25,0,0
1986-09-16,1986,9,3,5,5,3,25,5
1986-09-15,1986,9,8,10,5,38,0,15
1986-09-14,1986,9,0,15,0,8,0,0
1986-09-13,1986,9,0,3,3,0,0,0
1986-09-12,1986,9,0,0,0,0,0,0
1986-09-11,1986,9,0,0,3,23,58,0
1986-09-10,1986,9,56,51,56,102,56,74
1986-09-09,1986,9,0,3,0,0,0,5
1986-09-08,1986,9,0,0,0,0,0,0
1986-09-07,1986,9,0,0,0,0,0,0
1986-09-06,1986,9,76,86,97,74,127,23
1986-09-05,1986,9,56,0,0,0,41,155
1986-09-04,1986,9,0,0,0,0,0,0
1986-09-03,1986,9,0,107,3,0,0,0
1986-09-02,1986,9,69,53,97,56,79,191
1986-09-01,1986,9,0,183,10,157,0,64
1986-08-31,1986,8,0,368,155,0,0,0
1986-08-30,1986,8,0,0,0,0,0,3
1986-08-29,1986,8,0,0,0,0,0,0
1986-08-28,1986,8,0,3,5,5,0,0
1986-08-27,1986,8,0,0,15,0,0,0
1986-08-26,1986,8,5,0,0,36,30,0
1986-08-25,1986,8,0,13,0,0,0,5
1986-08-24,1986,8,10,0,0,0,20,0
1986-08-23,1986,8,0,0,0,0,0,20
1986-08-22,1986,8,0,0,0,0,0,0
1986-08-21,1986,8,0,0,0,0,0,10
1986-08-20,1986,8,0,0,0,0,0,0
1986-08-19,1986,8,5,0,0,0,0,0
1986-08-18,1986,8,0,264,0,107,0,0
1986-08-17,1986,8,0,0,0,0,0,0
1986-08-16,1986,8,0,0,0,0,0,0
1986-08-15,1986,8,0,0,0,0,0,0
1986-08-14,1986,8,0,0,0,0,0,0
1986-08-13,1986,8,13,76,414,28,10,142
1986-08-12,1986,8,15,0,5,28,28,127
1986-08-11,1986,8,0,0,0,0,0,25
1986-08-10,1986,8,0,0,0,0,3,0
1986-08-09,1986,8,0,0,0,5,0,3
1986-08-08,1986,8,0,0,0,0,5,0
1986-08-07,1986,8,0,0,0,64,0,0
1986-08-06,1986,8,0,0,5,0,0,0
1986-08-05,1986,8,15,20,81,8,5,0
1986-08-04,1986,8,28,0,30,38,0,0
1986-08-03,1986,8,0,0,0,0,0,0
1986-08-02,1986,8,0,0,0,0,8,0
1986-08-01,1986,8,81,0,0,58,5,0
1986-07-31,1986,7,0,48,5,102,13,0
1986-07-30,1986,7,0,0,0,0,0,0
1986-07-29,1986,7,0,0,0,0,0,0
1986-07-28,1986,7,0,0,0,0,0,0
1986-07-27,1986,7,0,0,43,41,10,0
1986-07-26,1986,7,0,0,0,0,0,8
1986-07-25,1986,7,0,0,38,10,10,3
1986-07-24,1986,7,5,8,0,0,0,0
1986-07-23,1986,7,0,0,0,0,20,0
1986-07-22,1986,7,0,0,0,0,0,0
1986-07-21,1986,7,0,0,13,0,8,0
1986-07-20,1986,7,117,0,0,0,0,8
1986-07-19,1986,7,0,15,3,53,0,3
1986-07-18,1986,7,5,0,0,0,0,20
1986-07-17,1986,7,0,0,0,0,0,0
1986-07-16,1986,7,51,178,145,0,53,0
1986-07-15,1986,7,25,3,18,0,102,0
1986-07-14,1986,7,0,0,0,0,0,0
1986-07-13,1986,7,0,0,0,0,0,0
1986-07-12,1986,7,18,5,5,183,18,0
1986-07-11,1986,7,5,0,10,41,3,56
1986-07-10,1986,7,48,25,38,130,64,76
1986-07-09,1986,7,86,15,0,0,0,48
1986-07-08,1986,7,10,86,8,25,0,0
1986-07-07,1986,7,10,0,0,0,10,10
1986-07-06,1986,7,0,0,0,0,0,0
1986-07-05,1986,7,0,56,20,0,0,0
1986-07-04,1986,7,0,0,5,0,0,0
1986-07-03,1986,7,0,0,0,0,0,0
1986-07-02,1986,7,0,0,0,0,0,0
1986-07-01,1986,7,0,198,140,43,18,0
1986-06-30,1986,6,371,84,69,10,102,140
1986-06-29,1986,6,56,20,13,89,10,51
1986-06-28,1986,6,0,3,8,0,107,8
1986-06-27,1986,6,0,0,0,0,0,5
1986-06-26,1986,6,0,0,0,0,0,0
1986-06-25,1986,6,0,0,0,0,0,0
1986-06-24,1986,6,0,0,0,0,0,0
1986-06-23,1986,6,0,0,0,0,0,0
1986-06-22,1986,6,33,3,0,0,10,0
1986-06-21,1986,6,0,20,25,0,0,107
1986-06-20,1986,6,0,10,0,0,0,15
1986-06-19,1986,6,0,0,0,0,0,0
1986-06-18,1986,6,0,0,0,0,0,0
1986-06-17,1986,6,0,0,0,0,0,0
1986-06-16,1986,6,0,0,0,0,0,0
1986-06-15,1986,6,0,0,0,0,0,0
1986-06-14,1986,6,0,109,137,30,0,51
1986-06-13,1986,6,140,10,3,56,132,56
1986-06-12,1986,6,0,0,0,0,0,5
1986-06-11,1986,6,0,0,81,274,10,0
1986-06-10,1986,6,297,467,493,145,511,28
1986-06-09,1986,6,813,249,46,142,157,554
1986-06-08,1986,6,13,0,0,0,0,99
1986-06-07,1986,6,0,0,5,8,0,0
1986-06-06,1986,6,28,0,0,0,0,0
1986-06-05,1986,6,0,0,36,8,5,0
1986-06-04,1986,6,30,79,61,0,56,30
1986-06-03,1986,6,0,0,0,0,0,10
1986-06-02,1986,6,0,0,0,0,0,0
1986-06-01,1986,6,0,0,0,0,0,0
1986-05-31,1986,5,23,0,0,0,0,0
1986-05-30,1986,5,0,0,0,23,0,0
1986-05-29,1986,5,0,0,0,0,0,0
1986-05-28,1986,5,5,0,0,25,0,0
1986-05-27,1986,5,0,8,36,15,0,0
1986-05-26,1986,5,0,0,0,25,0,5
1986-05-25,1986,5,0,0,0,0,0,5
1986-05-24,1986,5,0,33,48,0,0,0
1986-05-23,1986,5,0,38,43,203,0,0
1986-05-22,1986,5,0,0,0,0,5,0
1986-05-21,1986,5,0,28,0,0,0,0
1986-05-20,1986,5,0,0,18,46,0,0
1986-05-19,1986,5,0,23,0,0,0,0
1986-05-18,1986,5,0,0,0,0,0,0
1986-05-17,1986,5,0,0,0,0,0,0
1986-05-16,1986,5,0,0,0,0,0,0
1986-05-15,1986,5,0,0,0,0,0,0
1986-05-14,1986,5,0,0,0,0,0,0
1986-05-13,1986,5,0,8,3,0,8,0
1986-05-12,1986,5,0,0,0,53,0,0
1986-05-11,1986,5,0,0,0,0,0,0
1986-05-10,1986,5,0,8,5,183,8,0
1986-05-09,1986,5,246,203,333,173,241,104
1986-05-08,1986,5,38,142,69,69,18,132
1986-05-07,1986,5,25,20,20,53,53,117
1986-05-06,1986,5,0,0,0,0,0,0
1986-05-05,1986,5,5,0,0,0,0,0
1986-05-04,1986,5,0,0,0,0,0,0
1986-05-03,1986,5,0,0,0,0,0,0
1986-05-02,1986,5,0,0,0,0,0,0
1986-05-01,1986,5,0,0,0,0,0,0
1986-04-30,1986,4,0,0,0,0,0,0
1986-04-29,1986,4,0,0,0,0,0,0
1986-04-28,1986,4,0,0,3,89,0,0
1986-04-27,1986,4,0,5,152,13,23,0
1986-04-26,1986,4,363,188,97,107,368,325
1986-04-25,1986,4,264,226,203,18,94,0
1986-04-24,1986,4,0,10,5,18,15,61
1986-04-23,1986,4,0,0,0,0,0,33
1986-04-22,1986,4,0,0,0,0,0,0
1986-04-21,1986,4,13,0,0,0,0,0
1986-04-20,1986,4,0,0,0,0,0,0
1986-04-19,1986,4,0,0,104,64,0,0
1986-04-18,1986,4,130,196,229,94,38,147
1986-04-17,1986,4,36,15,0,0,18,216
1986-04-16,1986,4,0,0,0,0,0,0
1986-04-15,1986,4,0,0,0,51,0,0
1986-04-14,1986,4,0,8,8,157,15,0
1986-04-13,1986,4,64,112,104,94,56,61
1986-04-12,1986,4,0,0,0,0,5,0
1986-04-11,1986,4,0,0,0,0,15,3
1986-04-10,1986,4,5,0,0,0,18,28
1986-04-09,1986,4,13,0,0,0,5,0
1986-04-08,1986,4,0,0,0,0,0,0
1986-04-07,1986,4,0,0,0,0,0,0
1986-04-06,1986,4,0,0,0,0,0,0
1986-04-05,1986,4,0,13,20,147,25,18
1986-04-04,1986,4,152,254,447,211,216,112
1986-04-03,1986,4,30,86,8,8,10,140
1986-04-02,1986,4,0,0,0,0,0,61
1986-04-01,1986,4,0,0,0,0,13,0
1986-03-31,1986,3,5,5,0,0,0,0
1986-03-30,1986,3,0,0,0,0,0,0
1986-03-29,1986,3,0,0,0,0,0,0
1986-03-28,1986,3,0,0,0,0,0,0
1986-03-27,1986,3,0,0,0,0,0,0
1986-03-26,1986,3,0,0,0,0,0,0
1986-03-25,1986,3,0,0,0,0,0,0
1986-03-24,1986,3,0,0,0,0,0,0
1986-03-23,1986,3,0,0,0,0,0,0
1986-03-22,1986,3,0,0,0,0,0,0
1986-03-21,1986,3,0,0,0,0,0,0
1986-03-20,1986,3,0,0,0,0,0,3
1986-03-19,1986,3,0,0,3,56,0,0
1986-03-18,1986,3,8,84,302,267,30,30
1986-03-17,1986,3,76,91,0,0,66,91
1986-03-16,1986,3,0,41,13,28,43,0
1986-03-15,1986,3,81,0,0,0,8,30
1986-03-14,1986,3,0,0,0,0,0,0
1986-03-13,1986,3,0,3,18,38,0,0
1986-03-12,1986,3,127,33,81,97,15,0
1986-03-11,1986,3,0,94,3,0,0,20
1986-03-10,1986,3,0,0,38,0,8,0
1986-03-09,1986,3,0,0,0,0,0,36
1986-03-08,1986,3,0,0,0,0,0,0
1986-03-07,1986,3,0,0,5,0,0,3
1986-03-06,1986,3,0,0,0,0,0,0
1986-03-05,1986,3,0,0,0,0,0,0
1986-03-04,1986,3,0,0,0,0,0,10
1986-03-03,1986,3,0,0,0,0,5,0
1986-03-02,1986,3,0,0,0,0,0,0
1986-03-01,1986,3,0,0,0,0,0,0
1986-02-28,1986,2,0,0,0,0,0,0
1986-02-27,1986,2,0,0,0,0,0,0
1986-02-26,1986,2,0,0,0,0,0,3
1986-02-25,1986,2,0,0,0,0,0,0
1986-02-24,1986,2,0,0,3,0,0,0
1986-02-23,1986,2,0,10,0,0,0,36
1986-02-22,1986,2,0,0,0,0,0,0
1986-02-21,1986,2,0,0,0,0,0,3
1986-02-20,1986,2,0,10,38,13,28,0
1986-02-19,1986,2,5,18,0,0,0,91
1986-02-18,1986,2,0,0,10,0,3,0
1986-02-17,1986,2,0,0,0,0,0,0
1986-02-16,1986,2,0,0,0,0,0,0
1986-02-15,1986,2,0,8,0,0,0,8
1986-02-14,1986,2,15,0,0,5,38,0
1986-02-13,1986,2,13,0,0,0,0,8
1986-02-12,1986,2,0,0,0,0,0,0
1986-02-11,1986,2,0,0,0,0,0,0
1986-02-10,1986,2,0,0,0,0,0,0
1986-02-09,1986,2,0,0,0,0,0,0
1986-02-08,1986,2,0,0,0,0,0,0
1986-02-07,1986,2,13,20,10,13,13,0
1986-02-06,1986,2,66,30,33,0,56,51
1986-02-05,1986,2,10,5,56,28,91,5
1986-02-04,1986,2,91,33,18,43,0,30
1986-02-03,1986,2,0,0,0,0,0,0
1986-02-02,1986,2,0,0,0,0,0,0
1986-02-01,1986,2,0,0,0,0,0,0
1986-01-31,1986,1,0,0,0,0,0,0
1986-01-30,1986,1,0,0,0,0,0,0
1986-01-29,1986,1,0,0,0,0,0,0
1986-01-28,1986,1,0,0,0,0,0,0
1986-01-27,1986,1,0,0,0,0,0,0
1986-01-26,1986,1,0,0,0,0,0,0
1986-01-25,1986,1,0,0,0,0,0,0
1986-01-24,1986,1,102,3,15,0,3,0
1986-01-23,1986,1,0,0,0,0,0,8
1986-01-22,1986,1,0,0,0,15,0,0
1986-01-21,1986,1,102,58,30,28,56,71
1986-01-20,1986,1,0,0,0,0,0,3
1986-01-19,1986,1,0,0,0,0,0,0
1986-01-18,1986,1,0,0,0,0,0,0
1986-01-17,1986,1,0,0,0,0,0,0
1986-01-16,1986,1,0,0,0,0,0,0
1986-01-15,1986,1,0,0,0,0,0,0
1986-01-14,1986,1,0,0,0,0,0,0
1986-01-13,1986,1,0,0,0,0,0,0
1986-01-12,1986,1,0,0,0,0,0,0
1986-01-11,1986,1,0,0,0,0,0,0
1986-01-10,1986,1,0,0,0,0,0,0
1986-01-09,1986,1,0,0,0,0,0,3
1986-01-08,1986,1,0,0,0,0,0,0
1986-01-07,1986,1,0,0,38,0,0,0
1986-01-06,1986,1,0,5,0,0,0,5
1986-01-05,1986,1,0,0,0,0,0,0
1986-01-04,1986,1,0,8,10,20,0,3
1986-01-03,1986,1,0,0,0,0,0,28
1986-01-02,1986,1,0,3,41,66,0,5
1986-01-01,1986,1,0,0,0,0,0,0
1985-12-31,1985,12,0,0,0,0,0,0
1985-12-30,1985,12,0,0,0,0,0,0
1985-12-29,1985,12,0,0,0,0,0,0
1985-12-28,1985,12,0,0,0,0,0,0
1985-12-27,1985,12,0,0,0,25,0,0
1985-12-26,1985,12,0,0,0,0,0,0
1985-12-25,1985,12,5,0,0,0,3,0
1985-12-24,1985,12,15,0,15,13,13,18
1985-12-23,1985,12,0,0,0,0,0,25
1985-12-22,1985,12,0,0,0,0,0,0
1985-12-21,1985,12,0,0,10,0,0,0
1985-12-20,1985,12,13,10,0,0,10,3
1985-12-19,1985,12,0,48,56,74,0,3
1985-12-18,1985,12,0,56,33,25,10,71
1985-12-17,1985,12,15,15,5,0,0,56
1985-12-16,1985,12,0,0,0,0,0,3
1985-12-15,1985,12,0,0,0,0,0,0
1985-12-14,1985,12,0,0,0,0,0,0
1985-12-13,1985,12,0,0,0,0,0,0
1985-12-12,1985,12,0,0,0,0,0,0
1985-12-11,1985,12,0,0,0,0,10,0
1985-12-10,1985,12,8,0,0,0,3,3
1985-12-09,1985,12,30,0,0,0,8,3
1985-12-08,1985,12,0,0,0,0,0,0
1985-12-07,1985,12,0,0,0,0,0,0
1985-12-06,1985,12,0,0,0,0,0,0
1985-12-05,1985,12,0,0,0,0,0,0
1985-12-04,1985,12,0,0,0,0,0,0
1985-12-03,1985,12,0,0,0,0,0,5
1985-12-02,1985,12,0,0,0,0,0,0
1985-12-01,1985,12,0,18,0,10,0,8
1985-11-30,1985,11,15,69,46,18,81,10
1985-11-29,1985,11,76,38,36,10,51,56
1985-11-28,1985,11,0,0,3,0,5,18
1985-11-27,1985,11,0,0,0,0,0,0
1985-11-26,1985,11,0,0,0,0,0,0
1985-11-25,1985,11,0,0,3,0,8,10
1985-11-24,1985,11,38,0,0,0,0,15
1985-11-23,1985,11,0,13,10,0,0,0
1985-11-22,1985,11,0,0,0,33,10,0
1985-11-21,1985,11,5,0,0,0,0,41
1985-11-20,1985,11,0,0,3,0,0,0
1985-11-19,1985,11,0,0,48,25,25,0
1985-11-18,1985,11,56,25,0,0,36,69
1985-11-17,1985,11,5,0,0,0,0,10
1985-11-16,1985,11,0,0,0,135,0,0
1985-11-15,1985,11,0,0,0,0,0,0
1985-11-14,1985,11,0,0,46,53,15,0
1985-11-13,1985,11,30,145,25,0,41,89
1985-11-12,1985,11,0,0,0,0,10,0
1985-11-11,1985,11,20,0,18,18,53,10
1985-11-10,1985,11,33,30,74,69,58,48
1985-11-09,1985,11,51,15,97,216,13,74
1985-11-08,1985,11,51,48,3,0,41,114
1985-11-07,1985,11,0,0,0,0,0,0
1985-11-06,1985,11,0,0,0,0,0,0
1985-11-05,1985,11,0,0,0,0,0,0
1985-11-04,1985,11,0,0,0,0,0,0
1985-11-03,1985,11,0,0,3,0,0,0
1985-11-02,1985,11,0,0,0,0,0,0
1985-11-01,1985,11,25,3,0,0,43,0
1985-10-31,1985,10,5,13,0,0,0,0
1985-10-30,1985,10,0,0,0,0,0,0
1985-10-29,1985,10,0,0,0,0,0,0
1985-10-28,1985,10,0,0,0,0,0,0
1985-10-27,1985,10,0,0,0,0,0,0
1985-10-26,1985,10,0,0,0,0,0,0
1985-10-25,1985,10,0,0,0,0,0,0
1985-10-24,1985,10,20,0,0,0,0,0
1985-10-23,1985,10,5,13,0,0,8,0
1985-10-22,1985,10,5,0,0,0,0,36
1985-10-21,1985,10,0,0,0,0,0,0
1985-10-20,1985,10,0,0,0,0,0,0
1985-10-19,1985,10,0,0,0,0,0,0
1985-10-18,1985,10,0,0,0,0,0,0
1985-10-17,1985,10,0,0,0,0,0,0
1985-10-16,1985,10,0,0,0,0,0,0
1985-10-15,1985,10,0,0,0,0,0,0
1985-10-14,1985,10,0,0,0,0,0,0
1985-10-13,1985,10,0,25,13,38,0,0
1985-10-12,1985,10,10,81,165,102,86,102
1985-10-11,1985,10,127,102,0,0,0,81
1985-10-10,1985,10,0,0,0,0,0,0
1985-10-09,1985,10,318,18,10,0,36,5
1985-10-08,1985,10,0,0,23,0,38,5
1985-10-07,1985,10,0,0,0,0,0,15
1985-10-06,1985,10,0,0,0,0,0,0
1985-10-05,1985,10,0,0,0,0,0,0
1985-10-04,1985,10,0,18,97,84,0,0
1985-10-03,1985,10,5,10,0,0,0,5
1985-10-02,1985,10,0,0,0,0,0,0
1985-10-01,1985,10,0,0,0,0,0,0
1985-09-30,1985,9,0,5,0,0,0,13
1985-09-29,1985,9,0,0,0,89,8,5
1985-09-28,1985,9,81,25,8,38,25,3
1985-09-27,1985,9,0,0,0,0,0,18
1985-09-26,1985,9,0,0,3,0,13,0
1985-09-25,1985,9,0,3,20,41,0,28
1985-09-24,1985,9,0,3,13,0,0,25
1985-09-23,1985,9,0,5,23,15,152,0
1985-09-22,1985,9,208,20,3,36,0,0
1985-09-21,1985,9,0,0,0,0,0,0
1985-09-20,1985,9,0,8,0,0,0,0
1985-09-19,1985,9,0,8,3,0,38,0
1985-09-18,1985,9,0,0,0,0,0,3
1985-09-17,1985,9,0,0,0,0,0,0
1985-09-16,1985,9,0,0,0,0,0,0
1985-09-15,1985,9,0,0,0,0,0,0
1985-09-14,1985,9,0,0,0,0,0,0
1985-09-13,1985,9,0,0,20,33,0,0
1985-09-12,1985,9,38,33,18,13,107,157
1985-09-11,1985,9,0,104,53,147,5,0
1985-09-10,1985,9,0,0,0,0,0,3
1985-09-09,1985,9,0,0,0,0,0,5
1985-09-08,1985,9,267,249,188,66,279,71
1985-09-07,1985,9,0,0,0,0,0,3
1985-09-06,1985,9,0,0,0,0,0,0
1985-09-05,1985,9,0,0,0,0,0,0
1985-09-04,1985,9,0,0,13,0,0,0
1985-09-03,1985,9,33,15,0,119,25,36
1985-09-02,1985,9,0,0,0,20,0,30
1985-09-01,1985,9,0,0,0,5,0,0
1985-08-31,1985,8,,0,0,0,0,0
1985-08-30,1985,8,,0,0,0,0,0
1985-08-29,1985,8,,8,0,10,0,0
1985-08-28,1985,8,,0,0,13,0,3
1985-08-27,1985,8,,0,0,0,0,8
1985-08-26,1985,8,,0,0,0,0,0
1985-08-25,1985,8,,0,0,0,0,0
1985-08-24,1985,8,,0,0,0,0,0
1985-08-23,1985,8,,28,8,56,8,0
1985-08-22,1985,8,,0,0,0,0,0
1985-08-21,1985,8,,0,0,0,0,0
1985-08-20,1985,8,,69,297,165,76,0
1985-08-19,1985,8,,0,0,0,0,295
1985-08-18,1985,8,,0,0,0,0,0
1985-08-17,1985,8,,0,0,157,0,0
1985-08-16,1985,8,,0,8,18,0,0
1985-08-15,1985,8,,15,0,0,0,0
1985-08-14,1985,8,,0,0,0,0,0
1985-08-13,1985,8,,0,13,10,0,0
1985-08-12,1985,8,,102,56,107,117,5
1985-08-11,1985,8,,30,0,0,0,36
1985-08-10,1985,8,,0,3,38,0,0
1985-08-09,1985,8,,10,3,0,61,30
1985-08-08,1985,8,,109,10,130,0,0
1985-08-07,1985,8,,0,0,5,0,64
1985-08-06,1985,8,,0,5,0,0,0
1985-08-05,1985,8,,0,0,0,0,33
1985-08-04,1985,8,,0,0,0,0,0
1985-08-03,1985,8,,0,0,0,0,0
1985-08-02,1985,8,,0,0,0,0,0
1985-08-01,1985,8,,0,0,0,5,0
1985-07-31,1985,7,18,10,20,0,13,3
1985-07-30,1985,7,33,239,244,257,188,33
1985-07-29,1985,7,38,109,0,0,0,89
1985-07-28,1985,7,107,15,0,13,69,0
1985-07-27,1985,7,0,0,0,0,0,0
1985-07-26,1985,7,0,0,0,0,0,0
1985-07-25,1985,7,0,0,0,0,0,0
1985-07-24,1985,7,33,5,0,406,25,3
1985-07-23,1985,7,0,86,0,0,0,10
1985-07-22,1985,7,0,0,0,0,0,0
1985-07-21,1985,7,0,0,0,0,0,0
1985-07-20,1985,7,0,0,0,0,0,0
1985-07-19,1985,7,18,0,0,0,0,0
1985-07-18,1985,7,0,0,0,0,0,0
1985-07-17,1985,7,0,0,0,30,0,0
1985-07-16,1985,7,84,38,13,5,147,0
1985-07-15,1985,7,15,0,0,0,0,107
1985-07-14,1985,7,0,0,196,0,0,15
1985-07-13,1985,7,0,0,0,0,0,0
1985-07-12,1985,7,5,0,5,0,0,0
1985-07-11,1985,7,0,0,0,0,0,0
1985-07-10,1985,7,0,0,0,0,0,0
1985-07-09,1985,7,0,0,0,0,0,0
1985-07-08,1985,7,0,0,0,0,0,0
1985-07-07,1985,7,0,0,0,0,0,0
1985-07-06,1985,7,0,0,0,0,0,0
1985-07-05,1985,7,0,0,0,0,0,0
1985-07-04,1985,7,0,0,0,0,0,0
1985-07-03,1985,7,0,0,0,10,0,0
1985-07-02,1985,7,0,0,3,5,0,0
1985-07-01,1985,7,51,5,0,0,0,3
1985-06-30,1985,6,0,0,0,0,5,0
1985-06-29,1985,6,0,0,0,0,0,28
1985-06-28,1985,6,0,0,8,0,0,0
1985-06-27,1985,6,58,3,18,0,64,5
1985-06-26,1985,6,56,38,61,191,46,66
1985-06-25,1985,6,0,97,36,8,0,0
1985-06-24,1985,6,0,13,0,0,0,20
1985-06-23,1985,6,0,0,0,0,0,0
1985-06-22,1985,6,0,0,43,0,0,0
1985-06-21,1985,6,0,15,0,0,0,13
1985-06-20,1985,6,0,0,0,0,0,5
1985-06-19,1985,6,0,0,0,0,0,0
1985-06-18,1985,6,0,0,0,0,0,0
1985-06-17,1985,6,0,0,0,0,0,0
1985-06-16,1985,6,0,0,0,15,0,0
1985-06-15,1985,6,0,0,0,10,0,0
1985-06-14,1985,6,0,0,0,0,0,0
1985-06-13,1985,6,0,0,0,0,0,0
1985-06-12,1985,6,89,0,10,0,41,0
1985-06-11,1985,6,25,8,43,13,43,0
1985-06-10,1985,6,20,81,94,28,64,183
1985-06-09,1985,6,0,0,0,0,0,0
1985-06-08,1985,6,0,0,0,0,0,0
1985-06-07,1985,6,0,0,0,0,0,0
1985-06-06,1985,6,0,0,0,0,0,0
1985-06-05,1985,6,0,0,0,0,0,3
1985-06-04,1985,6,8,10,124,25,13,0
1985-06-03,1985,6,5,114,58,46,0,76
1985-06-02,1985,6,71,23,0,25,43,0
1985-06-01,1985,6,0,0,0,0,0,3
1985-05-31,1985,5,0,0,46,0,13,0
