sta,date,prcp,location,key,value
GOR,2003-01-15,117,SC,sci_24mo,-1.595
GOR,2003-02-15,49,SC,sci_1mo,-1.063
GOR,2003-02-15,49,SC,sci_2mo,-0.647
GOR,2003-02-15,49,SC,sci_3mo,-0.906
GOR,2003-02-15,49,SC,sci_4mo,-1.524
GOR,2003-02-15,49,SC,sci_6mo,0.202
GOR,2003-02-15,49,SC,sci_9mo,-1.356
GOR,2003-02-15,49,SC,sci_12mo,-1.406
GOR,2003-02-15,49,SC,sci_18mo,-1.57
GOR,2003-02-15,49,SC,sci_24mo,-1.658
GOR,2003-03-15,443,SC,sci_1mo,0.881
GOR,2003-03-15,443,SC,sci_2mo,0.389
GOR,2003-03-15,443,SC,sci_3mo,0.307
GOR,2003-03-15,443,SC,sci_4mo,0.003
GOR,2003-03-15,443,SC,sci_6mo,-0.692
GOR,2003-03-15,443,SC,sci_9mo,-0.381
GOR,2003-03-15,443,SC,sci_12mo,-1.241
GOR,2003-03-15,443,SC,sci_18mo,-1.447
GOR,2003-03-15,443,SC,sci_24mo,-1.43
GOR,2003-04-15,475,SC,sci_1mo,-0.441
GOR,2003-04-15,475,SC,sci_2mo,0.28
GOR,2003-04-15,475,SC,sci_3mo,0.081
GOR,2003-04-15,475,SC,sci_4mo,-0.05
GOR,2003-04-15,475,SC,sci_6mo,-0.475
GOR,2003-04-15,475,SC,sci_9mo,0.206
GOR,2003-04-15,475,SC,sci_12mo,-1.192
GOR,2003-04-15,475,SC,sci_18mo,-1.494
GOR,2003-04-15,475,SC,sci_24mo,-1.717
GOR,2003-05-15,795,SC,sci_1mo,0.147
GOR,2003-05-15,795,SC,sci_2mo,-0.208
GOR,2003-05-15,795,SC,sci_3mo,0.109
GOR,2003-05-15,795,SC,sci_4mo,-0.083
GOR,2003-05-15,795,SC,sci_6mo,-0.169
GOR,2003-05-15,795,SC,sci_9mo,-0.045
GOR,2003-05-15,795,SC,sci_12mo,-1.202
GOR,2003-05-15,795,SC,sci_18mo,-1.453
GOR,2003-05-15,795,SC,sci_24mo,-1.416
GOR,2003-06-15,1529,SC,sci_1mo,1.333
GOR,2003-06-15,1529,SC,sci_2mo,0.861
GOR,2003-06-15,1529,SC,sci_3mo,0.598
GOR,2003-06-15,1529,SC,sci_4mo,0.747
GOR,2003-06-15,1529,SC,sci_6mo,0.532
GOR,2003-06-15,1529,SC,sci_9mo,0.087
GOR,2003-06-15,1529,SC,sci_12mo,-0.077
GOR,2003-06-15,1529,SC,sci_18mo,-1.146
GOR,2003-06-15,1529,SC,sci_24mo,-1.268
GOR,2003-07-15,51,SC,sci_1mo,-2.131
GOR,2003-07-15,51,SC,sci_2mo,-0.278
GOR,2003-07-15,51,SC,sci_3mo,-0.063
GOR,2003-07-15,51,SC,sci_4mo,-0.218
GOR,2003-07-15,51,SC,sci_6mo,-0.277
GOR,2003-07-15,51,SC,sci_9mo,-0.442
GOR,2003-07-15,51,SC,sci_12mo,-0.091
GOR,2003-07-15,51,SC,sci_18mo,-1.315
GOR,2003-07-15,51,SC,sci_24mo,-1.882
GOR,2003-08-15,364,SC,sci_1mo,-0.253
GOR,2003-08-15,364,SC,sci_2mo,-1.836
GOR,2003-08-15,364,SC,sci_3mo,-0.376
GOR,2003-08-15,364,SC,sci_4mo,-0.216
GOR,2003-08-15,364,SC,sci_6mo,-0.243
GOR,2003-08-15,364,SC,sci_9mo,-0.386
GOR,2003-08-15,364,SC,sci_12mo,-0.282
GOR,2003-08-15,364,SC,sci_18mo,-1.483
GOR,2003-08-15,364,SC,sci_24mo,-1.777
GOR,2003-09-15,315,SC,sci_1mo,-0.189
GOR,2003-09-15,315,SC,sci_2mo,-0.443
GOR,2003-09-15,315,SC,sci_3mo,-1.369
GOR,2003-09-15,315,SC,sci_4mo,-0.503
GOR,2003-09-15,315,SC,sci_6mo,-0.498
GOR,2003-09-15,315,SC,sci_9mo,-0.44
GOR,2003-09-15,315,SC,sci_12mo,-0.638
GOR,2003-09-15,315,SC,sci_18mo,-1.604
GOR,2003-09-15,315,SC,sci_24mo,-1.837
GOR,2003-10-15,176,SC,sci_1mo,-0.41
GOR,2003-10-15,176,SC,sci_2mo,-0.899
GOR,2003-10-15,176,SC,sci_3mo,-0.875
GOR,2003-10-15,176,SC,sci_4mo,-1.735
GOR,2003-10-15,176,SC,sci_6mo,-0.499
GOR,2003-10-15,176,SC,sci_9mo,-0.597
GOR,2003-10-15,176,SC,sci_12mo,-0.727
GOR,2003-10-15,176,SC,sci_18mo,-1.534
GOR,2003-10-15,176,SC,sci_24mo,-2.027
GOR,2003-11-15,188,SC,sci_1mo,0.373
GOR,2003-11-15,188,SC,sci_2mo,-0.45
GOR,2003-11-15,188,SC,sci_3mo,-0.745
GOR,2003-11-15,188,SC,sci_4mo,-0.757
GOR,2003-11-15,188,SC,sci_6mo,-0.518
GOR,2003-11-15,188,SC,sci_9mo,-0.528
GOR,2003-11-15,188,SC,sci_12mo,-0.612
GOR,2003-11-15,188,SC,sci_18mo,-1.435
GOR,2003-11-15,188,SC,sci_24mo,-1.994
GOR,2003-12-15,120,SC,sci_1mo,0.257
GOR,2003-12-15,120,SC,sci_2mo,0.398
GOR,2003-12-15,120,SC,sci_3mo,-0.473
GOR,2003-12-15,120,SC,sci_4mo,-0.769
GOR,2003-12-15,120,SC,sci_6mo,-1.708
GOR,2003-12-15,120,SC,sci_9mo,-0.599
GOR,2003-12-15,120,SC,sci_12mo,-0.556
GOR,2003-12-15,120,SC,sci_18mo,-0.677
GOR,2003-12-15,120,SC,sci_24mo,-2.017
GOR,2004-01-15,76,SC,sci_1mo,-0.269
GOR,2004-01-15,76,SC,sci_2mo,-0.222
GOR,2004-01-15,76,SC,sci_3mo,-0.046
GOR,2004-01-15,76,SC,sci_4mo,-0.678
GOR,2004-01-15,76,SC,sci_6mo,-0.935
GOR,2004-01-15,76,SC,sci_9mo,-0.524
GOR,2004-01-15,76,SC,sci_12mo,-0.632
GOR,2004-01-15,76,SC,sci_18mo,-0.414
GOR,2004-01-15,76,SC,sci_24mo,-1.851
GOR,2004-02-15,51,SC,sci_1mo,-1.045
GOR,2004-02-15,51,SC,sci_2mo,-0.951
GOR,2004-02-15,51,SC,sci_3mo,-0.769
GOR,2004-02-15,51,SC,sci_4mo,-0.589
GOR,2004-02-15,51,SC,sci_6mo,-1.232
GOR,2004-02-15,51,SC,sci_9mo,-0.686
GOR,2004-02-15,51,SC,sci_12mo,-0.655
GOR,2004-02-15,51,SC,sci_18mo,-0.641
GOR,2004-02-15,51,SC,sci_24mo,-1.767
GOR,2004-03-15,291,SC,sci_1mo,0.159
GOR,2004-03-15,291,SC,sci_2mo,-0.288
GOR,2004-03-15,291,SC,sci_3mo,-0.461
GOR,2004-03-15,291,SC,sci_4mo,-0.51
GOR,2004-03-15,291,SC,sci_6mo,-1.066
GOR,2004-03-15,291,SC,sci_9mo,-1.746
GOR,2004-03-15,291,SC,sci_12mo,-0.774
GOR,2004-03-15,291,SC,sci_18mo,-0.848
GOR,2004-03-15,291,SC,sci_24mo,-1.648
GOR,2004-04-15,211,SC,sci_1mo,-1.373
GOR,2004-04-15,211,SC,sci_2mo,-1.195
GOR,2004-04-15,211,SC,sci_3mo,-1.543
GOR,2004-04-15,211,SC,sci_4mo,-1.435
GOR,2004-04-15,211,SC,sci_6mo,-1.21
GOR,2004-04-15,211,SC,sci_9mo,-1.458
GOR,2004-04-15,211,SC,sci_12mo,-0.923
GOR,2004-04-15,211,SC,sci_18mo,-1.025
GOR,2004-04-15,211,SC,sci_24mo,-1.656
GOR,2004-05-15,532,SC,sci_1mo,-0.547
GOR,2004-05-15,532,SC,sci_2mo,-1.232
GOR,2004-05-15,532,SC,sci_3mo,-1.22
GOR,2004-05-15,532,SC,sci_4mo,-1.385
GOR,2004-05-15,532,SC,sci_6mo,-1.346
GOR,2004-05-15,532,SC,sci_9mo,-1.443
GOR,2004-05-15,532,SC,sci_12mo,-1.335
GOR,2004-05-15,532,SC,sci_18mo,-1.082
GOR,2004-05-15,532,SC,sci_24mo,-2.075
GOR,2004-06-15,431,SC,sci_1mo,-1.032
GOR,2004-06-15,431,SC,sci_2mo,-1.207
GOR,2004-06-15,431,SC,sci_3mo,-1.497
GOR,2004-06-15,431,SC,sci_4mo,-1.421
GOR,2004-06-15,431,SC,sci_6mo,-1.478
GOR,2004-06-15,431,SC,sci_9mo,-1.434
GOR,2004-06-15,431,SC,sci_12mo,-1.639
GOR,2004-06-15,431,SC,sci_18mo,-1.469
GOR,2004-06-15,431,SC,sci_24mo,-1.421
GOR,2004-07-15,783,SC,sci_1mo,0.514
GOR,2004-07-15,783,SC,sci_2mo,-0.653
GOR,2004-07-15,783,SC,sci_3mo,-0.782
GOR,2004-07-15,783,SC,sci_4mo,-1.069
GOR,2004-07-15,783,SC,sci_6mo,-1.111
GOR,2004-07-15,783,SC,sci_9mo,-1.068
GOR,2004-07-15,783,SC,sci_12mo,-1.307
GOR,2004-07-15,783,SC,sci_18mo,-1.224
GOR,2004-07-15,783,SC,sci_24mo,-0.978
GOR,2004-08-15,399,SC,sci_1mo,-0.098
GOR,2004-08-15,399,SC,sci_2mo,0.187
GOR,2004-08-15,399,SC,sci_3mo,-0.746
GOR,2004-08-15,399,SC,sci_4mo,-0.849
GOR,2004-08-15,399,SC,sci_6mo,-1.145
GOR,2004-08-15,399,SC,sci_9mo,-1.185
GOR,2004-08-15,399,SC,sci_12mo,-1.297
GOR,2004-08-15,399,SC,sci_18mo,-1.368
GOR,2004-08-15,399,SC,sci_24mo,-1.15
GOR,2004-09-15,796,SC,sci_1mo,1.242
GOR,2004-09-15,796,SC,sci_2mo,0.79
GOR,2004-09-15,796,SC,sci_3mo,0.818
GOR,2004-09-15,796,SC,sci_4mo,-0.329
GOR,2004-09-15,796,SC,sci_6mo,-0.839
GOR,2004-09-15,796,SC,sci_9mo,-0.961
GOR,2004-09-15,796,SC,sci_12mo,-0.994
GOR,2004-09-15,796,SC,sci_18mo,-1.192
GOR,2004-09-15,796,SC,sci_24mo,-1.192
GOR,2004-10-15,569,SC,sci_1mo,0.814
GOR,2004-10-15,569,SC,sci_2mo,1.319
GOR,2004-10-15,569,SC,sci_3mo,0.909
GOR,2004-10-15,569,SC,sci_4mo,1.015
GOR,2004-10-15,569,SC,sci_6mo,-0.219
GOR,2004-10-15,569,SC,sci_9mo,-0.711
GOR,2004-10-15,569,SC,sci_12mo,-0.71
GOR,2004-10-15,569,SC,sci_18mo,-0.881
GOR,2004-10-15,569,SC,sci_24mo,-1.051
GOR,2004-11-15,153,SC,sci_1mo,0.058
GOR,2004-11-15,153,SC,sci_2mo,0.631
GOR,2004-11-15,153,SC,sci_3mo,1.209
GOR,2004-11-15,153,SC,sci_4mo,0.849
GOR,2004-11-15,153,SC,sci_6mo,0.054
GOR,2004-11-15,153,SC,sci_9mo,-0.661
GOR,2004-11-15,153,SC,sci_12mo,-0.722
GOR,2004-11-15,153,SC,sci_18mo,-0.758
GOR,2004-11-15,153,SC,sci_24mo,-0.986
GOR,2004-12-15,13,SC,sci_1mo,-1.219
GOR,2004-12-15,13,SC,sci_2mo,-0.879
GOR,2004-12-15,13,SC,sci_3mo,0.33
GOR,2004-12-15,13,SC,sci_4mo,1.03
GOR,2004-12-15,13,SC,sci_6mo,0.785
GOR,2004-12-15,13,SC,sci_9mo,-0.703
GOR,2004-12-15,13,SC,sci_12mo,-0.804
GOR,2004-12-15,13,SC,sci_18mo,-1.393
GOR,2004-12-15,13,SC,sci_24mo,-1.018
GOR,2005-01-15,97,SC,sci_1mo,-0.019
GOR,2005-01-15,97,SC,sci_2mo,-0.97
GOR,2005-01-15,97,SC,sci_3mo,-0.897
GOR,2005-01-15,97,SC,sci_4mo,0.178
GOR,2005-01-15,97,SC,sci_6mo,0.615
GOR,2005-01-15,97,SC,sci_9mo,-0.371
GOR,2005-01-15,97,SC,sci_12mo,-0.815
GOR,2005-01-15,97,SC,sci_18mo,-1.098
GOR,2005-01-15,97,SC,sci_24mo,-1.042
GOR,2005-02-15,11,SC,sci_1mo,-1.332
GOR,2005-02-15,11,SC,sci_2mo,-1.101
GOR,2005-02-15,11,SC,sci_3mo,-1.41
GOR,2005-02-15,11,SC,sci_4mo,-1.55
GOR,2005-02-15,11,SC,sci_6mo,0.601
GOR,2005-02-15,11,SC,sci_9mo,-0.241
GOR,2005-02-15,11,SC,sci_12mo,-0.868
GOR,2005-02-15,11,SC,sci_18mo,-1.064
GOR,2005-02-15,11,SC,sci_24mo,-1.076
GOR,2005-03-15,247,SC,sci_1mo,-0.095
GOR,2005-03-15,247,SC,sci_2mo,-0.825
GOR,2005-03-15,247,SC,sci_3mo,-0.788
GOR,2005-03-15,247,SC,sci_4mo,-1.337
GOR,2005-03-15,247,SC,sci_6mo,-0.476
GOR,2005-03-15,247,SC,sci_9mo,0.357
GOR,2005-03-15,247,SC,sci_12mo,-0.897
GOR,2005-03-15,247,SC,sci_18mo,-1.022
GOR,2005-03-15,247,SC,sci_24mo,-1.196
GOR,2005-04-15,693,SC,sci_1mo,0.394
GOR,2005-04-15,693,SC,sci_2mo,0.34
GOR,2005-04-15,693,SC,sci_3mo,0.041
GOR,2005-04-15,693,SC,sci_4mo,-0.141
GOR,2005-04-15,693,SC,sci_6mo,-0.429
GOR,2005-04-15,693,SC,sci_9mo,0.288
GOR,2005-04-15,693,SC,sci_12mo,-0.424
GOR,2005-04-15,693,SC,sci_18mo,-0.841
GOR,2005-04-15,693,SC,sci_24mo,-0.933
GOR,2005-05-15,983,SC,sci_1mo,0.564
GOR,2005-05-15,983,SC,sci_2mo,0.58
GOR,2005-05-15,983,SC,sci_3mo,0.492
GOR,2005-05-15,983,SC,sci_4mo,0.225
GOR,2005-05-15,983,SC,sci_6mo,0.011
GOR,2005-05-15,983,SC,sci_9mo,0.531
GOR,2005-05-15,983,SC,sci_12mo,0.1
GOR,2005-05-15,983,SC,sci_18mo,-0.715
GOR,2005-05-15,983,SC,sci_24mo,-0.675
GOR,2005-06-15,1530,SC,sci_1mo,1.338
GOR,2005-06-15,1530,SC,sci_2mo,1.086
GOR,2005-06-15,1530,SC,sci_3mo,1.123
GOR,2005-06-15,1530,SC,sci_4mo,1.061
GOR,2005-06-15,1530,SC,sci_6mo,0.734
GOR,2005-06-15,1530,SC,sci_9mo,0.65
GOR,2005-06-15,1530,SC,sci_12mo,0.892
GOR,2005-06-15,1530,SC,sci_18mo,-0.244
GOR,2005-06-15,1530,SC,sci_24mo,-0.842
GOR,2005-07-15,228,SC,sci_1mo,-1.192
GOR,2005-07-15,228,SC,sci_2mo,-0.065
GOR,2005-07-15,228,SC,sci_3mo,0.375
GOR,2005-07-15,228,SC,sci_4mo,0.415
GOR,2005-07-15,228,SC,sci_6mo,0.071
GOR,2005-07-15,228,SC,sci_9mo,-0.115
GOR,2005-07-15,228,SC,sci_12mo,0.279
GOR,2005-07-15,228,SC,sci_18mo,-0.518
GOR,2005-07-15,228,SC,sci_24mo,-0.715
GOR,2005-08-15,610,SC,sci_1mo,0.677
GOR,2005-08-15,610,SC,sci_2mo,-0.72
GOR,2005-08-15,610,SC,sci_3mo,0.205
GOR,2005-08-15,610,SC,sci_4mo,0.503
GOR,2005-08-15,610,SC,sci_6mo,0.478
GOR,2005-08-15,610,SC,sci_9mo,0.129
GOR,2005-08-15,610,SC,sci_12mo,0.47
GOR,2005-08-15,610,SC,sci_18mo,-0.29
GOR,2005-08-15,610,SC,sci_24mo,-0.672
GOR,2005-09-15,85,SC,sci_1mo,-1.488
GOR,2005-09-15,85,SC,sci_2mo,-0.399
GOR,2005-09-15,85,SC,sci_3mo,-1.144
GOR,2005-09-15,85,SC,sci_4mo,-0.276
GOR,2005-09-15,85,SC,sci_6mo,0.13
GOR,2005-09-15,85,SC,sci_9mo,-0.088
GOR,2005-09-15,85,SC,sci_12mo,-0.086
GOR,2005-09-15,85,SC,sci_18mo,-0.461
GOR,2005-09-15,85,SC,sci_24mo,-0.671
GOR,2005-10-15,198,SC,sci_1mo,-0.293
GOR,2005-10-15,198,SC,sci_2mo,-1.897
GOR,2005-10-15,198,SC,sci_3mo,-0.784
GOR,2005-10-15,198,SC,sci_4mo,-1.374
GOR,2005-10-15,198,SC,sci_6mo,-0.093
GOR,2005-10-15,198,SC,sci_9mo,-0.247
GOR,2005-10-15,198,SC,sci_12mo,-0.383
GOR,2005-10-15,198,SC,sci_18mo,-0.262
GOR,2005-10-15,198,SC,sci_24mo,-0.707
GOR,2005-11-15,84,SC,sci_1mo,-0.687
GOR,2005-11-15,84,SC,sci_2mo,-0.812
GOR,2005-11-15,84,SC,sci_3mo,-2.09
GOR,2005-11-15,84,SC,sci_4mo,-0.922
GOR,2005-11-15,84,SC,sci_6mo,-0.394
GOR,2005-11-15,84,SC,sci_9mo,-0.259
GOR,2005-11-15,84,SC,sci_12mo,-0.438
GOR,2005-11-15,84,SC,sci_18mo,0.049
GOR,2005-11-15,84,SC,sci_24mo,-0.809
GOR,2005-12-15,71,SC,sci_1mo,-0.324
GOR,2005-12-15,71,SC,sci_2mo,-1.05
GOR,2005-12-15,71,SC,sci_3mo,-1.036
GOR,2005-12-15,71,SC,sci_4mo,-2.108
GOR,2005-12-15,71,SC,sci_6mo,-1.591
GOR,2005-12-15,71,SC,sci_9mo,-0.19
GOR,2005-12-15,71,SC,sci_12mo,-0.378
GOR,2005-12-15,71,SC,sci_18mo,0.027
GOR,2005-12-15,71,SC,sci_24mo,-0.832
GOR,2006-01-15,146,SC,sci_1mo,0.471
GOR,2006-01-15,146,SC,sci_2mo,-0.051
GOR,2006-01-15,146,SC,sci_3mo,-0.607
GOR,2006-01-15,146,SC,sci_4mo,-0.896
GOR,2006-01-15,146,SC,sci_6mo,-1.035
GOR,2006-01-15,146,SC,sci_9mo,-0.214
GOR,2006-01-15,146,SC,sci_12mo,-0.396
GOR,2006-01-15,146,SC,sci_18mo,-0.119
GOR,2006-01-15,146,SC,sci_24mo,-0.794
GOR,2006-02-15,94,SC,sci_1mo,-0.621
GOR,2006-02-15,94,SC,sci_2mo,-0.11
GOR,2006-02-15,94,SC,sci_3mo,-0.411
GOR,2006-02-15,94,SC,sci_4mo,-0.811
GOR,2006-02-15,94,SC,sci_6mo,-1.869
GOR,2006-02-15,94,SC,sci_9mo,-0.481
GOR,2006-02-15,94,SC,sci_12mo,-0.35
GOR,2006-02-15,94,SC,sci_18mo,-0.31
GOR,2006-02-15,94,SC,sci_24mo,-0.774
GOR,2006-03-15,434,SC,sci_1mo,0.844
GOR,2006-03-15,434,SC,sci_2mo,0.523
GOR,2006-03-15,434,SC,sci_3mo,0.521
GOR,2006-03-15,434,SC,sci_4mo,0.295
GOR,2006-03-15,434,SC,sci_6mo,-0.67
GOR,2006-03-15,434,SC,sci_9mo,-1.3
GOR,2006-03-15,434,SC,sci_12mo,-0.232
GOR,2006-03-15,434,SC,sci_18mo,-0.336
GOR,2006-03-15,434,SC,sci_24mo,-0.648
GOR,2006-04-15,602,SC,sci_1mo,0.037
GOR,2006-04-15,602,SC,sci_2mo,0.586
GOR,2006-04-15,602,SC,sci_3mo,0.451
GOR,2006-04-15,602,SC,sci_4mo,0.401
GOR,2006-04-15,602,SC,sci_6mo,0.086
GOR,2006-04-15,602,SC,sci_9mo,-0.675
GOR,2006-04-15,602,SC,sci_12mo,-0.112
GOR,2006-04-15,602,SC,sci_18mo,-0.42
GOR,2006-04-15,602,SC,sci_24mo,-0.275
GOR,2006-05-15,247,SC,sci_1mo,-1.566
GOR,2006-05-15,247,SC,sci_2mo,-1.026
GOR,2006-05-15,247,SC,sci_3mo,-0.715
GOR,2006-05-15,247,SC,sci_4mo,-0.804
GOR,2006-05-15,247,SC,sci_6mo,-0.76
GOR,2006-05-15,247,SC,sci_9mo,-1.442
GOR,2006-05-15,247,SC,sci_12mo,-0.811
GOR,2006-05-15,247,SC,sci_18mo,-0.767
GOR,2006-05-15,247,SC,sci_24mo,-0.346
GOR,2006-06-15,810,SC,sci_1mo,-0.501
GOR,2006-06-15,810,SC,sci_2mo,-1.026
GOR,2006-06-15,810,SC,sci_3mo,-0.872
GOR,2006-06-15,810,SC,sci_4mo,-0.73
GOR,2006-06-15,810,SC,sci_6mo,-0.729
GOR,2006-06-15,810,SC,sci_9mo,-0.967
GOR,2006-06-15,810,SC,sci_12mo,-1.241
GOR,2006-06-15,810,SC,sci_18mo,-0.781
GOR,2006-06-15,810,SC,sci_24mo,-0.323
GOR,2006-07-15,376,SC,sci_1mo,-0.625
GOR,2006-07-15,376,SC,sci_2mo,-0.679
GOR,2006-07-15,376,SC,sci_3mo,-1.125
GOR,2006-07-15,376,SC,sci_4mo,-0.999
GOR,2006-07-15,376,SC,sci_6mo,-0.921
GOR,2006-07-15,376,SC,sci_9mo,-0.951
GOR,2006-07-15,376,SC,sci_12mo,-1.175
GOR,2006-07-15,376,SC,sci_18mo,-0.882
GOR,2006-07-15,376,SC,sci_24mo,-0.579
GOR,2006-08-15,746,SC,sci_1mo,1.082
GOR,2006-08-15,746,SC,sci_2mo,0.029
GOR,2006-08-15,746,SC,sci_3mo,-0.391
GOR,2006-08-15,746,SC,sci_4mo,-0.814
GOR,2006-08-15,746,SC,sci_6mo,-0.665
GOR,2006-08-15,746,SC,sci_9mo,-0.691
GOR,2006-08-15,746,SC,sci_12mo,-1.119
GOR,2006-08-15,746,SC,sci_18mo,-0.605
GOR,2006-08-15,746,SC,sci_24mo,-0.468
GOR,2006-09-15,687,SC,sci_1mo,0.979
GOR,2006-09-15,687,SC,sci_2mo,1.265
GOR,2006-09-15,687,SC,sci_3mo,0.327
GOR,2006-09-15,687,SC,sci_4mo,-0.061
GOR,2006-09-15,687,SC,sci_6mo,-0.555
GOR,2006-09-15,687,SC,sci_9mo,-0.436
GOR,2006-09-15,687,SC,sci_12mo,-0.679
GOR,2006-09-15,687,SC,sci_18mo,-0.247
GOR,2006-09-15,687,SC,sci_24mo,-0.348
GOR,2006-10-15,155,SC,sci_1mo,-0.539
GOR,2006-10-15,155,SC,sci_2mo,0.192
GOR,2006-10-15,155,SC,sci_3mo,0.614
GOR,2006-10-15,155,SC,sci_4mo,0.038
GOR,2006-10-15,155,SC,sci_6mo,-0.704
GOR,2006-10-15,155,SC,sci_9mo,-0.636
GOR,2006-10-15,155,SC,sci_12mo,-0.706
GOR,2006-10-15,155,SC,sci_18mo,-0.495
GOR,2006-10-15,155,SC,sci_24mo,-0.703
GOR,2006-11-15,92,SC,sci_1mo,-0.59
GOR,2006-11-15,92,SC,sci_2mo,-0.994
GOR,2006-11-15,92,SC,sci_3mo,-0.013
GOR,2006-11-15,92,SC,sci_4mo,0.485
GOR,2006-11-15,92,SC,sci_6mo,-0.247
GOR,2006-11-15,92,SC,sci_9mo,-0.673
GOR,2006-11-15,92,SC,sci_12mo,-0.686
GOR,2006-11-15,92,SC,sci_18mo,-0.571
GOR,2006-11-15,92,SC,sci_24mo,-0.771
GOR,2006-12-15,114,SC,sci_1mo,0.193
GOR,2006-12-15,114,SC,sci_2mo,-0.4
GOR,2006-12-15,114,SC,sci_3mo,-0.997
GOR,2006-12-15,114,SC,sci_4mo,-0.069
GOR,2006-12-15,114,SC,sci_6mo,-0.047
GOR,2006-12-15,114,SC,sci_9mo,-0.75
GOR,2006-12-15,114,SC,sci_12mo,-0.651
GOR,2006-12-15,114,SC,sci_18mo,-1.227
GOR,2006-12-15,114,SC,sci_24mo,-0.665
GOR,2007-01-15,20,SC,sci_1mo,-1.13
GOR,2007-01-15,20,SC,sci_2mo,-0.754
GOR,2007-01-15,20,SC,sci_3mo,-1.205
GOR,2007-01-15,20,SC,sci_4mo,-1.356
GOR,2007-01-15,20,SC,sci_6mo,0.229
GOR,2007-01-15,20,SC,sci_9mo,-0.867
GOR,2007-01-15,20,SC,sci_12mo,-0.78
GOR,2007-01-15,20,SC,sci_18mo,-1.094
GOR,2007-01-15,20,SC,sci_24mo,-0.754
GOR,2007-02-15,117,SC,sci_1mo,-0.372
GOR,2007-02-15,117,SC,sci_2mo,-0.872
GOR,2007-02-15,117,SC,sci_3mo,-0.747
GOR,2007-02-15,117,SC,sci_4mo,-1.115
GOR,2007-02-15,117,SC,sci_6mo,-0.566
GOR,2007-02-15,117,SC,sci_9mo,-0.398
GOR,2007-02-15,117,SC,sci_12mo,-0.788
GOR,2007-02-15,117,SC,sci_18mo,-1.122
GOR,2007-02-15,117,SC,sci_24mo,-0.686
GOR,2007-03-15,482,SC,sci_1mo,1.04
GOR,2007-03-15,482,SC,sci_2mo,0.765
GOR,2007-03-15,482,SC,sci_3mo,0.341
GOR,2007-03-15,482,SC,sci_4mo,0.252
GOR,2007-03-15,482,SC,sci_6mo,-0.817
GOR,2007-03-15,482,SC,sci_9mo,-0.07
GOR,2007-03-15,482,SC,sci_12mo,-0.763
GOR,2007-03-15,482,SC,sci_18mo,-0.834
GOR,2007-03-15,482,SC,sci_24mo,-0.495
GOR,2007-04-15,460,SC,sci_1mo,-0.496
GOR,2007-04-15,460,SC,sci_2mo,0.345
GOR,2007-04-15,460,SC,sci_3mo,0.298
GOR,2007-04-15,460,SC,sci_4mo,-0.062
GOR,2007-04-15,460,SC,sci_6mo,-0.253
GOR,2007-04-15,460,SC,sci_9mo,0.134
GOR,2007-04-15,460,SC,sci_12mo,-0.8
GOR,2007-04-15,460,SC,sci_18mo,-0.792
GOR,2007-04-15,460,SC,sci_24mo,-0.572
GOR,2007-05-15,824,SC,sci_1mo,0.214
GOR,2007-05-15,824,SC,sci_2mo,-0.181
GOR,2007-05-15,824,SC,sci_3mo,0.207
GOR,2007-05-15,824,SC,sci_4mo,0.135
GOR,2007-05-15,824,SC,sci_6mo,-0.033
GOR,2007-05-15,824,SC,sci_9mo,-0.375
GOR,2007-05-15,824,SC,sci_12mo,-0.198
GOR,2007-05-15,824,SC,sci_18mo,-0.702
GOR,2007-05-15,824,SC,sci_24mo,-0.567
GOR,2007-06-15,184,SC,sci_1mo,-1.325
GOR,2007-06-15,184,SC,sci_2mo,-1.119
GOR,2007-06-15,184,SC,sci_3mo,-1.118
GOR,2007-06-15,184,SC,sci_4mo,-0.893
GOR,2007-06-15,184,SC,sci_6mo,-0.986
GOR,2007-06-15,184,SC,sci_9mo,-1.156
GOR,2007-06-15,184,SC,sci_12mo,-0.875
GOR,2007-06-15,184,SC,sci_18mo,-1.205
GOR,2007-06-15,184,SC,sci_24mo,-1.628
GOR,2007-07-15,143,SC,sci_1mo,-1.591
GOR,2007-07-15,143,SC,sci_2mo,-1.365
GOR,2007-07-15,143,SC,sci_3mo,-1.428
GOR,2007-07-15,143,SC,sci_4mo,-1.369
GOR,2007-07-15,143,SC,sci_6mo,-1.173
GOR,2007-07-15,143,SC,sci_9mo,-1.219
GOR,2007-07-15,143,SC,sci_12mo,-1.009
GOR,2007-07-15,143,SC,sci_18mo,-1.393
GOR,2007-07-15,143,SC,sci_24mo,-1.634
GOR,2007-08-15,500,SC,sci_1mo,0.302
GOR,2007-08-15,500,SC,sci_2mo,-1.234
GOR,2007-08-15,500,SC,sci_3mo,-1.462
GOR,2007-08-15,500,SC,sci_4mo,-1.337
GOR,2007-08-15,500,SC,sci_6mo,-1.188
GOR,2007-08-15,500,SC,sci_9mo,-1.221
GOR,2007-08-15,500,SC,sci_12mo,-1.184
GOR,2007-08-15,500,SC,sci_18mo,-1.558
GOR,2007-08-15,500,SC,sci_24mo,-1.733
GOR,2007-09-15,231,SC,sci_1mo,-0.563
GOR,2007-09-15,231,SC,sci_2mo,-0.302
GOR,2007-09-15,231,SC,sci_3mo,-1.203
GOR,2007-09-15,231,SC,sci_4mo,-1.585
GOR,2007-09-15,231,SC,sci_6mo,-1.481
GOR,2007-09-15,231,SC,sci_9mo,-1.459
